Ticker,filing_date,alpha,beta
6723.T,2020-03-27,0.000714202298247382,1.9345319610921106
7751.T,2020-03-27,0.00025193966271200817,0.7519967018691329
4519.T,2020-03-30,0.0039213964593227246,0.6445411264475593
4578.T,2020-03-30,-0.0004331627817297461,1.322221081374496
5214.T,2020-03-30,-0.0016753044257538463,1.1916789030883537
6361.T,2020-03-30,0.0001715317590127674,1.3229676295687034
1928.T,2020-04-24,-0.0006715705850464822,0.9905972282829254
9843.T,2020-05-15,0.0007003039242359132,0.7267738689836574
8233.T,2020-05-21,-0.001966867887164529,0.79681979769237
8267.T,2020-05-25,0.0014993566424244353,0.8829850413994268
3382.T,2020-05-28,1.1219812219489828e-05,0.6608184467869505
6506.T,2020-05-28,0.0004114565559426571,1.3622668555818953
6532.T,2020-05-28,0.004622177547542855,1.5190297841955045
7453.T,2020-05-28,-0.005161369696018657,1.0946922380537076
9602.T,2020-05-28,-0.001143990377983691,0.7424602044811963
3086.T,2020-05-29,-0.0024381240930897025,1.0895291864032894
3092.T,2020-06-12,0.0018149892997033983,1.136061863249016
3099.T,2020-06-15,-0.0019763771200898574,1.0726800870905047
4568.T,2020-06-15,0.00358733299839903,1.0796147674440573
6861.T,2020-06-15,0.0014850507941444016,0.8074382791102832
8697.T,2020-06-16,0.0021434752281827415,0.5798800397863796
2768.T,2020-06-18,-0.0017391026640931847,1.1789508691474058
4503.T,2020-06-18,0.0009107831749858064,0.9556830711864875
6178.T,2020-06-18,-0.001703003158154937,0.8703561039197001
6594.T,2020-06-18,0.00010387340747009888,1.1956713399904415
8253.T,2020-06-18,-0.0026385467811768063,1.1234702139867823
9433.T,2020-06-18,0.0009928267688388934,0.7007087938424469
3401.T,2020-06-19,-0.0005372267847240789,0.8746206776481196
4061.T,2020-06-19,0.00010205865961513088,1.188390073659524
4523.T,2020-06-19,0.0010208660226034521,0.9306935419579312
5411.T,2020-06-19,-0.004584542598780826,1.5025110335103926
6103.T,2020-06-19,-0.0003684762348480147,1.5228517569306101
6902.T,2020-06-19,-0.0007804113212979632,1.082168633930517
6988.T,2020-06-19,0.00047155550888920467,1.0384208591449435
7267.T,2020-06-19,0.00032013309343772783,1.3664902519252127
8001.T,2020-06-19,0.000402907804998688,0.9695320177350235
8002.T,2020-06-19,-0.002956600513126466,1.2552932173007472
8031.T,2020-06-19,-0.00018715702505569414,1.1062249003877198
8053.T,2020-06-19,-0.0013081441729988895,1.0402313544196922
8058.T,2020-06-19,-0.0003966028207619031,0.8661630784435816
2432.T,2020-06-22,-0.0002919765128483583,0.7303924370378336
4689.T,2020-06-22,0.0027903082549913995,1.0804532130656688
6702.T,2020-06-22,0.0022418382635976146,1.0191457585857426
7186.T,2020-06-22,-0.0015357331131625076,1.1508358678631077
7205.T,2020-06-22,-0.0028323954590805255,1.420171522441337
7832.T,2020-06-22,0.0005813574709222576,0.9549507901552609
2801.T,2020-06-23,0.0013104730582243775,1.2142108783153995
3402.T,2020-06-23,-0.0015611281997128521,1.30965442148658
4307.T,2020-06-23,0.002795175856995982,0.9907452763672757
4506.T,2020-06-23,-0.0019992915219236777,1.1954753097548056
5801.T,2020-06-23,0.0009888223979721432,1.1448752328737777
6762.T,2020-06-23,-0.00025150019416451887,1.3786774945327867
7741.T,2020-06-23,0.000738467596960686,0.8410217421847127
8015.T,2020-06-23,-0.001722248246814725,1.555466644832027
8035.T,2020-06-23,0.0015049811189327942,1.2553998997191451
8308.T,2020-06-23,-0.001382428528627394,1.0750407846888599
9001.T,2020-06-23,0.0006795172360143987,0.8303525089486183
9020.T,2020-06-23,-0.00014827783065384122,0.8766630785069145
9022.T,2020-06-23,-0.00011097414127389407,0.9898147723314038
9104.T,2020-06-23,-0.0016211945467020906,1.5511152842303126
9107.T,2020-06-23,-0.00177770076016632,1.7987655770919144
2802.T,2020-06-24,0.0008130384102156869,0.7099538604694089
2871.T,2020-06-24,0.0019270302611618818,0.4161144882566611
3407.T,2020-06-24,-0.0019926221827866715,1.2816670844408857
4005.T,2020-06-24,-0.0019147609047833953,1.3410996486345197
4183.T,2020-06-24,-0.0004000060212427108,1.0958019627291278
4188.T,2020-06-24,-0.0011664258661025029,0.890636888624869
4502.T,2020-06-24,0.0009360967904081628,1.044103825640166
4507.T,2020-06-24,-5.518302774329116e-05,0.8588302001584736
5332.T,2020-06-24,0.000695096946269533,1.2950290161618176
5406.T,2020-06-24,-0.0016004766059903904,1.5277772417465403
6645.T,2020-06-24,0.0022786781870497413,1.1318838987493456
6701.T,2020-06-24,0.002435539030568039,1.1128527617032848
6770.T,2020-06-24,-0.003648347590192471,1.6336164064857042
6841.T,2020-06-24,9.363487878675581e-05,1.5504595696382892
7004.T,2020-06-24,0.001207246281556174,1.0011830872082628
7203.T,2020-06-24,7.932459233174515e-05,1.092721910883282
7270.T,2020-06-24,-7.408950374588295e-05,1.2058443807077726
9021.T,2020-06-24,-0.0013126986182397172,1.075209733766044
9432.T,2020-06-24,-0.00043560052098521625,0.5100893573058587
1332.T,2020-06-25,-0.0009609052642164275,1.1469889025634727
1801.T,2020-06-25,-0.00032698133763120235,1.111480920819119
1802.T,2020-06-25,-0.00045846468170632,1.2332283493620388
3289.T,2020-06-25,-0.0008722763659123989,1.787127759698056
4021.T,2020-06-25,0.0014712740865529149,1.2504520197936857
4043.T,2020-06-25,0.00041662494307624935,1.378957954338003
5019.T,2020-06-25,-0.0014577049380267285,0.6721142984727306
5802.T,2020-06-25,-0.0009922944764448405,1.3133253479808111
6113.T,2020-06-25,-0.0011134861258953448,1.1426431718887728
6473.T,2020-06-25,-0.001779669730922919,1.5243663204534084
6971.T,2020-06-25,-0.001193588908432003,0.9989620853152391
7012.T,2020-06-25,-0.0012648872499907593,1.589505069947465
7013.T,2020-06-25,-0.001627516663758175,1.9176758625685655
7211.T,2020-06-25,-0.0018112967002903043,1.4003686816374723
7261.T,2020-06-25,-0.00016866788533008523,1.5822914520414217
7735.T,2020-06-25,-0.0018016909821403223,1.3411814562939475
8725.T,2020-06-25,-0.0005590114294129378,0.7703210959832906
8795.T,2020-06-25,-0.0019495515301874012,1.2499445656239025
9434.T,2020-06-25,0.00020683468473363116,0.35936981832668385
9735.T,2020-06-25,0.00033787454858812046,0.8007907757758659
9984.T,2020-06-25,0.0026279319570816813,1.4556634841968126
1721.T,2020-06-26,0.0007256895628042067,0.9389535356571549
1803.T,2020-06-26,-0.0007328633995588698,1.024330801944356
1812.T,2020-06-26,-0.00032561786412996913,1.1320049088412183
1925.T,2020-06-26,-0.0007352202218553417,1.1507758615671433
1963.T,2020-06-26,-0.0021165624752986912,1.3252425894069264
2269.T,2020-06-26,0.001380799607603739,0.40525128324649073
2282.T,2020-06-26,0.00017521138472995708,1.1203283228648064
3861.T,2020-06-26,0.0001684702563386879,0.9147597797459549
4042.T,2020-06-26,0.00029243350430217026,1.22826318406543
4208.T,2020-06-26,-0.0007003470819158637,1.1515850073774814
4543.T,2020-06-26,0.00203757224769799,1.078240419111315
4661.T,2020-06-26,0.0014724900480522893,0.8359051770963485
5706.T,2020-06-26,0.00016205839931622697,1.355403320149927
5713.T,2020-06-26,0.0003310547048549418,1.3311214090515326
6146.T,2020-06-26,0.0009886936935993263,1.219347608516606
6273.T,2020-06-26,0.0019254018806178035,1.0660654234625235
6367.T,2020-06-26,0.001303664817576475,0.9833514928752582
6479.T,2020-06-26,-7.848874526056597e-05,1.489695892477449
6503.T,2020-06-26,0.0006672998049224144,1.1173504731927926
6674.T,2020-06-26,-0.00021589759141045625,1.4914222651386853
6724.T,2020-06-26,-0.0009950072706016015,1.4984258509156827
6752.T,2020-06-26,0.001160937251324125,1.3688821496105381
6758.T,2020-06-26,0.0003491458466785742,0.9760080758484946
6857.T,2020-06-26,0.0005042929967341485,1.4599535740445246
6952.T,2020-06-26,0.00026716803937031867,1.2681907908624326
6963.T,2020-06-26,-0.00013228656637738023,1.335392092672079
6981.T,2020-06-26,0.000387194248362086,1.0291220361975828
7011.T,2020-06-26,-0.0028527901734244094,1.0771105051523786
7269.T,2020-06-26,-0.00015006066294172694,1.379121433891439
7731.T,2020-06-26,-0.0019021533691412074,0.9790809977927432
7912.T,2020-06-26,-0.0004014879964678137,1.240985771172586
8316.T,2020-06-26,-0.001126515399312619,1.0148488475822182
8354.T,2020-06-26,-0.00021603474520245827,1.183255681320459
8411.T,2020-06-26,-0.0007790798014826695,1.0477115487372326
8601.T,2020-06-26,-0.0006290938608959705,1.1381219944351668
8630.T,2020-06-26,0.00032369625282504134,1.0067237997990228
8766.T,2020-06-26,-0.0015839848733758908,0.8431617996551194
8801.T,2020-06-26,-0.0010689787979316831,1.2700297784081873
8802.T,2020-06-26,-0.00043370227826876936,1.2791407990347547
9005.T,2020-06-26,-0.0005433890129139875,0.98018482766447
9007.T,2020-06-26,0.0014797900092404443,0.8681840798780056
9008.T,2020-06-26,0.0007421799071372732,0.8838888824276294
9009.T,2020-06-26,-0.00043826070126617327,1.164034176250449
9501.T,2020-06-26,-0.0014617203747117268,0.9735053204060802
9502.T,2020-06-26,0.0002839245726246781,0.5929848053179835
9503.T,2020-06-26,-0.0004195983751609765,0.8920826645643778
9531.T,2020-06-26,0.0005235665181175336,0.6247683839589644
4063.T,2020-06-29,0.002139281927730381,1.4430442031954973
4901.T,2020-06-29,0.0005079446581261311,0.636271453736701
5233.T,2020-06-29,-0.0006694881517683517,1.2371616882117613
5333.T,2020-06-29,-0.00023882907345540655,1.262702957409764
6301.T,2020-06-29,-0.0004777204020564263,1.1138909021661498
6976.T,2020-06-29,0.000990033716814513,1.3251419482162161
7202.T,2020-06-29,-0.0009665079759306589,1.3681040527180008
7752.T,2020-06-29,-0.001796753387283674,1.3753344542820896
7974.T,2020-06-29,0.0009588087474698029,0.4610151025347191
8309.T,2020-06-29,-0.0018882762637954114,1.0980655442104437
8830.T,2020-06-29,-0.0005193067687774633,1.5013723684845988
9101.T,2020-06-29,-0.0006406206227625398,1.3036501635585565
9532.T,2020-06-29,0.0012567560256657175,0.6322054989872076
9766.T,2020-06-29,-0.00046849218560279435,1.124522035272254
5631.T,2020-06-30,-0.0009367092516959063,1.504129391739664
5711.T,2020-06-30,-0.0004952151023950805,1.1218636292320985
6098.T,2020-06-30,0.001092974070285463,1.684331511045994
6471.T,2020-06-30,-0.0007630548738294938,1.4769052319703955
6753.T,2020-06-30,-0.0016701415897982669,1.3728703421200241
6954.T,2020-06-30,0.0007710785422607063,1.1791671307881975
7951.T,2020-06-30,0.0001237214630469977,1.4369013669480537
5401.T,2020-07-02,-0.0029551689856635024,1.6087029067589742
7201.T,2020-07-06,-0.0013904045738515605,1.3925115776616064
4902.T,2020-07-15,-0.003706913409159569,1.3983345170595611
5714.T,2020-07-15,-0.0002721989931085693,1.3115029825993256
9202.T,2020-07-17,-0.0014850118954620405,1.1297530384698862
6305.T,2020-07-21,0.0007937609380443749,1.4313016766909354
7911.T,2020-07-21,-0.000402543999781738,1.2731233142853335
6302.T,2020-07-31,-0.0006976474140438522,1.3445888127106993
6472.T,2020-07-31,-0.0014782004873303803,1.6168676327114813
6504.T,2020-08-06,1.3229117463038446e-05,1.531772889542093
8252.T,2020-08-06,-0.0010310921779422798,1.3878611887663244
5803.T,2020-08-17,-0.0005933936832862397,1.24648754528718
2002.T,2020-08-28,-0.0011129473079252747,1.084342469945081
6501.T,2020-08-31,-0.0009060738360039708,1.3414275098502966
4385.T,2020-09-25,0.007922190711828014,0.6335961529829363
6920.T,2020-09-29,0.003533662431661552,1.0314316456522468
3697.T,2020-11-27,0.003237850014455764,0.07195175483091722
9983.T,2020-11-27,0.0016865217792199692,0.8286236001691819
7453.T,2020-11-30,0.0031525482879942316,1.0808582346569637
4751.T,2020-12-15,0.001999394083604827,0.23906719871722015
4151.T,2021-03-09,0.000247166262868806,0.7715790140209711
6326.T,2021-03-19,0.0012596584463811654,1.0547047610171876
4519.T,2021-03-23,-0.0005276920007395334,0.9978987104346855
2914.T,2021-03-24,-0.0002898832906745752,0.4075428114840467
3405.T,2021-03-25,0.0002558054817711256,1.0576813184762295
3436.T,2021-03-25,0.00437296848324062,0.909339724977217
4704.T,2021-03-25,-0.002752530089520911,0.7024566939473791
4911.T,2021-03-25,0.0015827747156725107,0.9177252710412055
7272.T,2021-03-25,0.0031324317935695445,1.1990832268988083
8804.T,2021-03-25,-0.00026483644933680914,1.664344866454703
1605.T,2021-03-26,0.0021029890852785936,1.2748691204053904
2502.T,2021-03-26,0.0009772324667523245,1.323293982101412
3659.T,2021-03-26,0.0023580755164058914,0.6859075383916103
4324.T,2021-03-26,0.00016287154799552155,1.3421959606227012
4452.T,2021-03-26,-0.0021041284721322728,0.818337725708929
5108.T,2021-03-26,0.0009697159867498907,1.1919629533415232
6361.T,2021-03-29,0.0020403360686724542,1.1155421853456795
2503.T,2021-03-30,-0.0005805646484676283,0.8697313494754277
4004.T,2021-03-30,0.0021421626735897872,0.9623030361901241
4755.T,2021-03-30,-0.0005685496177761553,0.6476311697678343
5101.T,2021-03-30,0.0004518862068851239,1.3696165484583922
5201.T,2021-03-30,0.001559767489701243,0.7316767455247806
5301.T,2021-03-30,0.0019150340053032326,0.9398755018288593
7751.T,2021-03-30,0.002038207834603532,0.7974800416393374
2501.T,2021-03-31,5.7601885924424105e-05,1.210040348191082
4578.T,2021-03-31,-0.00138645941078435,0.9750422803385284
5214.T,2021-03-31,0.0012506209090693656,0.9363917216740629
6723.T,2021-03-31,0.0025028753464047962,1.0544574367348236
1928.T,2021-04-28,0.001237312963959493,1.027184836909682
9843.T,2021-05-14,-0.0012532719379845366,0.8130093612179383
6506.T,2021-05-27,-0.0004530514818762565,1.1889273120257755
8233.T,2021-05-27,0.002573437800441414,0.8605387103966854
8267.T,2021-05-27,-0.0010419000956754998,1.0131695087447712
9602.T,2021-05-27,-0.0007081723412307654,0.7767722346897399
3086.T,2021-05-28,0.001043221427512174,1.0444169755570163
3382.T,2021-05-28,0.002199913690085053,1.1313688501293282
6532.T,2021-05-31,0.004424146794301325,1.6092301320794693
7741.T,2021-06-04,-0.0003798072067462587,0.8242514603316069
8697.T,2021-06-09,-0.0008412662558841132,1.2228678869827034
3092.T,2021-06-14,0.0028335298216539623,0.9699679549726544
6861.T,2021-06-14,-0.0003592508660503559,1.1288002662193564
4689.T,2021-06-17,-0.002844787881085476,0.9199441763647928
6301.T,2021-06-17,0.0008897095224191984,1.2492824296355627
8035.T,2021-06-17,0.0017018930040861953,1.176510288546267
8795.T,2021-06-17,0.0019498292529704984,1.2734727129293892
2768.T,2021-06-18,0.00310628560548362,1.1377895508883216
4503.T,2021-06-18,0.0005622138025042604,0.9177291669625087
4523.T,2021-06-18,-0.0008934565250306658,0.805351751354364
6098.T,2021-06-18,0.0018074515358912995,1.3763420524631893
6988.T,2021-06-18,-0.001013035840254146,1.197029074410092
8001.T,2021-06-18,0.0007306256077751346,0.8870102623776955
8031.T,2021-06-18,0.0019526803612955703,0.9612918331760258
8053.T,2021-06-18,0.000823959779304225,0.9647388426184479
9064.T,2021-06-18,0.0010907097888332563,0.8733642086034091
9101.T,2021-06-18,0.006153701895084243,1.064846844706505
9201.T,2021-06-18,0.001496133545588343,0.8015175211462366
4568.T,2021-06-21,-0.0030863997342524523,1.1540167426505819
5631.T,2021-06-21,-0.0012812278065334618,1.5041791634592472
7733.T,2021-06-21,-0.0005785231938534266,1.2470438201698735
7832.T,2021-06-21,-0.002140444198932269,1.2184505864723283
2432.T,2021-06-22,0.0012659334975390127,0.6224802668841486
2801.T,2021-06-22,-0.0004872086039898742,1.2039513555082575
2871.T,2021-06-22,0.00019761053691375686,0.4461023620298268
3402.T,2021-06-22,0.0005701284447147887,1.0946203516228086
4061.T,2021-06-22,0.0002426264614277605,1.0838545543057023
4307.T,2021-06-22,-0.00042267890295912404,0.8035168620635593
6701.T,2021-06-22,-0.0011013528036848176,1.1973784304041521
6902.T,2021-06-22,0.0015213442783025928,1.2278600106315873
9020.T,2021-06-22,0.0008504433514679904,0.9203036935344083
9104.T,2021-06-22,0.003992265092776859,0.7637331362663204
2802.T,2021-06-23,0.0008060762139467856,0.4544734229629416
3401.T,2021-06-23,-0.0007471438457979303,0.7339292776269175
4005.T,2021-06-23,0.003682978122754387,0.9828772415819168
4507.T,2021-06-23,-0.00043631890605017596,0.7658432244927501
4543.T,2021-06-23,-0.000906402613370294,1.1965408130762558
5019.T,2021-06-23,0.001317422433915522,0.6593442992810241
5401.T,2021-06-23,0.0037745893016535104,1.500642264805967
5406.T,2021-06-23,0.002737291813907366,1.4365759665552713
6103.T,2021-06-23,-0.0005987269841617012,1.2230335805302681
6501.T,2021-06-23,0.00277497935117825,1.102264647337582
6594.T,2021-06-23,-0.0008018370534918104,1.2026574326271116
6762.T,2021-06-23,-0.0011374233213309495,1.2408536227370721
6841.T,2021-06-23,-0.0021310351249104746,1.4624845808723932
7186.T,2021-06-23,0.0008269188605030374,1.3188475091001508
7267.T,2021-06-23,0.00048826866162246713,1.1728957476306252
8253.T,2021-06-23,0.0014501865208345999,0.9932954724421659
9001.T,2021-06-23,-0.0012619107997971187,0.9341417086370598
9022.T,2021-06-23,0.0011745970512220846,0.8731929039824069
9107.T,2021-06-23,0.004262732740187384,0.8829073855792692
9434.T,2021-06-23,0.0007847884794155082,0.4670886232747137
4188.T,2021-06-24,0.003112909438013947,0.812148775693891
4506.T,2021-06-24,0.004788781974104937,0.9709282113000827
5711.T,2021-06-24,-0.00043807701829370004,1.19647828377164
5714.T,2021-06-24,0.0010794223320538024,1.3035922154348063
5801.T,2021-06-24,0.0003926160092978177,0.6144682877992795
6857.T,2021-06-24,0.0020608248006286516,1.5233218192757187
7013.T,2021-06-24,0.0019510399142483985,1.5610107934909687
7203.T,2021-06-24,0.0009999717157763606,0.9371605777562501
7205.T,2021-06-24,0.0003496548708018316,1.0537975222995928
7211.T,2021-06-24,0.0027863825209639695,1.2820444315510149
7270.T,2021-06-24,-0.00026954391959641114,0.8731770013203654
8002.T,2021-06-24,0.0026614569410905093,1.3102234945553695
8015.T,2021-06-24,0.0008609547403215703,1.673030590451489
8309.T,2021-06-24,0.0013657124539656414,0.9563923146000493
8601.T,2021-06-24,0.002849175343869004,0.9859418748093415
9021.T,2021-06-24,0.0013753908656372912,0.9326793727225288
1332.T,2021-06-25,0.0013856825083981821,0.8302907719209985
1802.T,2021-06-25,-0.0002541114043563405,1.240115769540643
2002.T,2021-06-25,-0.00020612272567014072,0.7125182303214453
2282.T,2021-06-25,-0.0006733964004307148,0.7042210117707757
3099.T,2021-06-25,0.0022358438171450625,1.0397080303575992
3289.T,2021-06-25,0.001512697529624016,0.9677118808498285
3407.T,2021-06-25,0.0011879485414788078,1.0081017772344392
4021.T,2021-06-25,-0.0015795379092330328,1.373630091937168
4042.T,2021-06-25,0.0012786816197531354,1.0070680096814992
4183.T,2021-06-25,0.0015368024919398128,1.118181702434335
5020.T,2021-06-25,0.0017652849427051839,0.8686208970750937
5332.T,2021-06-25,-0.0007206396023727456,1.238737465981942
5411.T,2021-06-25,0.0028125312529675506,1.542421215097915
5713.T,2021-06-25,-0.00022483528512266316,1.734432699403086
5802.T,2021-06-25,0.001273774216230063,1.2656116766173806
6113.T,2021-06-25,0.00018929272257865986,1.0646741701525382
6471.T,2021-06-25,0.0007550982942042899,1.1658446699850684
6473.T,2021-06-25,0.0024843810482669884,1.4661687150135618
6504.T,2021-06-25,0.0028515530525512044,1.076594871786587
6645.T,2021-06-25,-0.0015082739694415506,1.414496536804005
6770.T,2021-06-25,-0.002055957240433264,0.9548850720639396
6963.T,2021-06-25,3.228054067490674e-05,1.074227670227691
6971.T,2021-06-25,6.729513825796452e-05,1.1270774009881752
7012.T,2021-06-25,0.001367288384609703,1.110672578733606
7202.T,2021-06-25,0.0035542129105647913,1.3135782628563306
7261.T,2021-06-25,0.002209167473103576,1.5531406763834492
7269.T,2021-06-25,-0.0008357113481225538,1.153637878003151
7735.T,2021-06-25,0.002838662515789422,1.2516521335921849
7752.T,2021-06-25,0.006361330616816431,0.8602414690366935
7951.T,2021-06-25,0.0002604273641141489,1.3519875966519095
8058.T,2021-06-25,0.0011921186399983278,0.7912835238669341
8252.T,2021-06-25,0.0012749681797796474,1.0403707789379866
8304.T,2021-06-25,0.002131685753369807,1.1024891136025698
8308.T,2021-06-25,0.0022045630700420126,1.0788065608619164
8630.T,2021-06-25,0.00017777040075597707,0.8462572943251947
8766.T,2021-06-25,-0.0006628858472083551,0.8894621525060249
9432.T,2021-06-25,0.0007781583118980214,0.6808023198137912
9735.T,2021-06-25,-0.0013381898165224012,0.8602795312186613
1801.T,2021-06-28,0.0002729742569765819,1.0485738890726832
1812.T,2021-06-28,0.0004586970597389233,1.0799082765466
4043.T,2021-06-28,-0.0005448074151300319,1.0431006492019705
5333.T,2021-06-28,0.001434755220993189,1.0970455916520407
6472.T,2021-06-28,0.0006077798022084643,1.5283747472342153
6702.T,2021-06-28,0.0016252434312674217,0.7870812463476061
6724.T,2021-06-28,0.0017209075930364167,1.0368896398890994
8331.T,2021-06-28,0.0013782654740668874,1.2490891548160765
8725.T,2021-06-28,0.0004211366433496533,0.9023430890738066
9502.T,2021-06-28,0.0004982986965387313,0.42200198161525954
9503.T,2021-06-28,0.0006734497848247978,0.5142743122444219
9532.T,2021-06-28,-0.00042457978178707406,0.5980111808891146
1721.T,2021-06-29,-0.000577124660375251,0.9029299442747595
1803.T,2021-06-29,0.0013075038218091444,1.0848082058501871
1808.T,2021-06-29,0.0021063554465150045,1.1414716628405688
1925.T,2021-06-29,9.657436409506832e-05,1.0829072474398822
1963.T,2021-06-29,0.0003739848700083278,1.4218467239866843
2269.T,2021-06-29,-0.0009642374574378345,0.454403610589981
3861.T,2021-06-29,0.0005155026440131418,1.028051006577634
4208.T,2021-06-29,0.0018050620013189192,0.857312717740696
4502.T,2021-06-29,-0.00035430272591801057,0.45823911932129446
4661.T,2021-06-29,-0.0008883908931735423,0.7981881831636904
4902.T,2021-06-29,0.003944632696084439,1.111014303811544
5706.T,2021-06-29,-0.0020099456673775386,1.4650554551466042
6146.T,2021-06-29,-0.0005803403421357604,1.0562534872965397
6273.T,2021-06-29,-0.0001908096358070266,1.2144447991951588
6302.T,2021-06-29,0.0025005986983533115,1.1694312319124265
6305.T,2021-06-29,0.0017386250639083748,1.2930578013211633
6367.T,2021-06-29,-0.0013677340577476786,1.5472315383579118
6479.T,2021-06-29,0.0031721820879814797,1.4166599559880582
6503.T,2021-06-29,0.0002395076811187915,1.0591711380153137
6674.T,2021-06-29,-0.00041984387807359835,1.1933772224441168
6952.T,2021-06-29,-0.0002742977790842984,0.6827406330618112
6981.T,2021-06-29,-0.0015361394006486325,1.2362368190151125
7011.T,2021-06-29,0.00036722819591914185,1.1800654855625266
7201.T,2021-06-29,-0.0008749349905233499,1.1635388991193552
7731.T,2021-06-29,0.005097099263956787,0.9897020384529641
7911.T,2021-06-29,0.002052984703560832,1.1970271211780943
7912.T,2021-06-29,0.0018421552395263287,1.3193851736942226
8306.T,2021-06-29,0.0027244992949811988,1.078638607248089
8316.T,2021-06-29,0.0018330543206682864,1.051478340870039
8801.T,2021-06-29,0.0012227361644219655,1.0295663591261481
8802.T,2021-06-29,0.00017617530316423253,0.867928352877188
9005.T,2021-06-29,0.000866681579126378,1.1084798003682073
9007.T,2021-06-29,-0.0019487471043719156,1.1101876791103904
9008.T,2021-06-29,-0.0021876764237624318,1.2367485837488457
9009.T,2021-06-29,-0.000884739943083955,1.0786555711729324
9531.T,2021-06-29,-0.0011335379030272315,0.49595239135746255
9766.T,2021-06-29,0.0011571581532550442,1.450253479351803
4063.T,2021-06-30,4.549356441253089e-05,1.1877232479174114
4901.T,2021-06-30,0.002923048685550008,0.8606506436783847
5233.T,2021-06-30,-0.0007865754965709915,0.8869229523133574
5803.T,2021-06-30,-0.000636083456984645,1.2799567262525873
6753.T,2021-06-30,0.0023857167808090714,0.8646635523770188
6954.T,2021-06-30,-0.0005675146913772158,1.416215396439311
6976.T,2021-06-30,0.00011533708716718327,1.2294759617455977
7974.T,2021-06-30,4.900259801952022e-05,0.6580458955881295
8830.T,2021-06-30,0.0011990992450989857,1.1405848807674188
9202.T,2021-06-30,0.0014660931992865169,0.8415415689999208
9501.T,2021-06-30,0.002542107643444957,0.900867985966836
4385.T,2021-09-29,0.0008880905102441807,0.8359839176901958
6920.T,2021-09-29,0.004946915493278142,1.0933219754500387
9983.T,2021-11-26,-0.001937345418630261,0.9020299025996787
3697.T,2021-11-29,0.005380054608971093,1.2859564749430428
7453.T,2021-11-29,0.0005065520082046267,1.012547126472219
4751.T,2021-12-10,-0.001108504643876599,0.9277403271465031
4151.T,2022-03-08,-0.0024322247283583244,1.0077144811544403
6326.T,2022-03-18,-0.00038764300285878636,1.2394689144377151
2914.T,2022-03-23,0.0013903751791473152,0.45364627107873157
5108.T,2022-03-23,0.0006916100709650771,0.9304192732955948
3405.T,2022-03-24,0.0012982606590547763,0.7486833007847404
7272.T,2022-03-24,-0.0008101916647107142,1.0289058596064762
4452.T,2022-03-25,-0.001683022318737131,0.36758634570725957
4911.T,2022-03-25,-0.00038264009925780256,0.9580743272437933
1605.T,2022-03-28,0.0035573956304060725,0.3574489099831967
2502.T,2022-03-28,-0.0006055720450514483,0.7270958566489318
3659.T,2022-03-28,0.00493085170717881,1.1045503083746322
3436.T,2022-03-29,-0.0004347180755448663,1.4203608214795818
4519.T,2022-03-29,0.00028333074974256056,0.995516685252986
4704.T,2022-03-29,0.0012258380208123388,0.6786140230528256
8804.T,2022-03-29,0.0009509891220527203,0.9105086359009485
2503.T,2022-03-30,-0.00039383865514221753,0.48574736558796733
4004.T,2022-03-30,-0.0012197777648180852,1.3650961507201176
4324.T,2022-03-30,0.0019522580218569261,1.1926066385070289
4755.T,2022-03-30,-0.00018325227635422635,0.7978838718300445
5101.T,2022-03-30,-0.0011816170664379448,1.1789712819847495
5201.T,2022-03-30,-0.0002571483418359063,1.13888494872228
5301.T,2022-03-30,-0.0010148785237290257,1.4769144431610188
6361.T,2022-03-30,0.0021720930407323593,1.3858458865291496
6723.T,2022-03-30,0.0008638979167846037,1.5811374616246132
7751.T,2022-03-30,0.0006173156933181687,0.6889995959965401
2501.T,2022-03-31,-0.0006278111563223217,0.6626029998375831
4578.T,2022-03-31,-0.001540303425762286,0.5811996171199746
5214.T,2022-03-31,0.0007060802498640276,0.8364519874017816
1928.T,2022-04-27,0.0006046905485978562,0.765539560684822
9843.T,2022-05-20,-0.0034922780554997946,0.813151781210975
8233.T,2022-05-26,0.0016499403608501554,0.7721001357226971
8267.T,2022-05-26,-0.0005423338093218221,0.5517053466806079
9602.T,2022-05-26,-0.0004034816245864205,0.8780675407284932
3086.T,2022-05-27,0.00013941539658684934,0.9174298507983669
3382.T,2022-05-27,0.0020650593083529553,0.42955296710729346
6506.T,2022-05-27,-0.0008519932168300517,1.2475190110500156
6532.T,2022-05-30,2.6330420630164136e-05,1.8745885016149568
7741.T,2022-06-03,-0.0028393383684965634,1.48276060188516
8697.T,2022-06-09,-0.0014881900075599678,0.8265539831165281
6861.T,2022-06-13,-0.0024021476574548326,1.3430546304019444
3092.T,2022-06-14,-0.0016384312170486274,0.9078689175439332
4689.T,2022-06-16,-0.0038115988099121307,1.1792007933953732
8795.T,2022-06-16,0.0007994147017383098,0.8169820434189454
2768.T,2022-06-17,0.0025499144368338255,0.6698530802642426
6988.T,2022-06-17,0.0012364433052034348,1.324036548947119
9064.T,2022-06-17,-0.0009205254562239625,0.5256710093477116
4503.T,2022-06-20,0.0013179499033037707,0.5583150199001229
4902.T,2022-06-20,-0.0007039361667426644,0.48665328421049875
6178.T,2022-06-20,0.0013241551202214936,0.48555232457434516
6301.T,2022-06-20,0.0025796842377707463,1.0384022614401474
