date,symbol,series_kind,open,high,low,close,adj_close,volume,trading_date
2023-04-17,TOPIX,TOPIX_INDEX_JPX,2024.45,2027.39,2018.84,2026.97,2026.97,,2023-04-17
2023-04-18,TOPIX,TOPIX_INDEX_JPX,2033.7,2043.33,2031.58,2040.89,2040.89,,2023-04-18
2023-04-19,TOPIX,TOPIX_INDEX_JPX,2039.33,2041.38,2032.9,2040.38,2040.38,,2023-04-19
2023-04-20,TOPIX,TOPIX_INDEX_JPX,2031.37,2042.57,2029.07,2039.73,2039.73,,2023-04-20
2023-04-21,TOPIX,TOPIX_INDEX_JPX,2032.17,2045.25,2031.36,2035.06,2035.06,,2023-04-21
2023-04-24,TOPIX,TOPIX_INDEX_JPX,2040.22,2043.32,2036.05,2037.34,2037.34,,2023-04-24
2023-04-25,TOPIX,TOPIX_INDEX_JPX,2045.96,2054.13,2040.49,2042.15,2042.15,,2023-04-25
2023-04-26,TOPIX,TOPIX_INDEX_JPX,2029.37,2031.15,2017.19,2023.9,2023.9,,2023-04-26
2023-04-27,TOPIX,TOPIX_INDEX_JPX,2018.72,2032.94,2015.68,2032.51,2032.51,,2023-04-27
2023-04-28,TOPIX,TOPIX_INDEX_JPX,2049.8,2057.48,2038.31,2057.48,2057.48,,2023-04-28
2023-05-01,TOPIX,TOPIX_INDEX_JPX,2070.37,2078.37,2068.04,2078.06,2078.06,,2023-05-01
2023-05-02,TOPIX,TOPIX_INDEX_JPX,2083.94,2084.16,2068.82,2075.53,2075.53,,2023-05-02
2023-05-08,TOPIX,TOPIX_INDEX_JPX,2073.25,2079.91,2068.69,2071.21,2071.21,,2023-05-08
2023-05-09,TOPIX,TOPIX_INDEX_JPX,2076.44,2097.55,2076.32,2097.55,2097.55,,2023-05-09
2023-05-10,TOPIX,TOPIX_INDEX_JPX,2096.62,2096.87,2083.22,2085.91,2085.91,,2023-05-10
2023-05-11,TOPIX,TOPIX_INDEX_JPX,2081.54,2085.77,2077.78,2083.09,2083.09,,2023-05-11
2023-05-12,TOPIX,TOPIX_INDEX_JPX,2088.39,2098.06,2084.12,2096.39,2096.39,,2023-05-12
2023-05-15,TOPIX,TOPIX_INDEX_JPX,2107.41,2114.86,2103.84,2114.85,2114.85,,2023-05-15
2023-05-16,TOPIX,TOPIX_INDEX_JPX,2124.92,2127.77,2119.61,2127.18,2127.18,,2023-05-16
2023-05-17,TOPIX,TOPIX_INDEX_JPX,2128.84,2136.39,2127.78,2133.61,2133.61,,2023-05-17
2023-05-18,TOPIX,TOPIX_INDEX_JPX,2153.28,2161.99,2146.77,2157.85,2157.85,,2023-05-18
2023-05-19,TOPIX,TOPIX_INDEX_JPX,2167.16,2171.37,2158.8,2161.69,2161.69,,2023-05-19
2023-05-22,TOPIX,TOPIX_INDEX_JPX,2158.27,2175.9,2156.56,2175.9,2175.9,,2023-05-22
2023-05-23,TOPIX,TOPIX_INDEX_JPX,2183.68,2188.66,2155.55,2161.49,2161.49,,2023-05-23
2023-05-24,TOPIX,TOPIX_INDEX_JPX,2152.26,2161.77,2146.92,2152.4,2152.4,,2023-05-24
2023-05-25,TOPIX,TOPIX_INDEX_JPX,2142.23,2154.37,2139.55,2146.15,2146.15,,2023-05-25
2023-05-26,TOPIX,TOPIX_INDEX_JPX,2151.74,2158.63,2145.84,2145.84,2145.84,,2023-05-26
2023-05-29,TOPIX,TOPIX_INDEX_JPX,2171.27,2175.13,2158.38,2160.65,2160.65,,2023-05-29
2023-05-30,TOPIX,TOPIX_INDEX_JPX,2156.37,2162.74,2143.92,2159.22,2159.22,,2023-05-30
2023-05-31,TOPIX,TOPIX_INDEX_JPX,2143.23,2148.92,2126.85,2130.63,2130.63,,2023-05-31
2023-06-01,TOPIX,TOPIX_INDEX_JPX,2130.77,2151.29,2127.83,2149.29,2149.29,,2023-06-01
2023-06-02,TOPIX,TOPIX_INDEX_JPX,2159.32,2183.02,2158.26,2182.7,2182.7,,2023-06-02
2023-06-05,TOPIX,TOPIX_INDEX_JPX,2210.15,2219.79,2206.06,2219.79,2219.79,,2023-06-05
2023-06-06,TOPIX,TOPIX_INDEX_JPX,2206.2,2236.49,2200.48,2236.28,2236.28,,2023-06-06
2023-06-07,TOPIX,TOPIX_INDEX_JPX,2245.48,2250.2,2204.51,2206.3,2206.3,,2023-06-07
2023-06-08,TOPIX,TOPIX_INDEX_JPX,2207.14,2215.11,2179.81,2191.5,2191.5,,2023-06-08
2023-06-09,TOPIX,TOPIX_INDEX_JPX,2205.81,2228.07,2204.76,2224.32,2224.32,,2023-06-09
2023-06-12,TOPIX,TOPIX_INDEX_JPX,2233.92,2241.22,2228.25,2238.77,2238.77,,2023-06-12
2023-06-13,TOPIX,TOPIX_INDEX_JPX,2249.87,2272.68,2249.45,2264.79,2264.79,,2023-06-13
2023-06-14,TOPIX,TOPIX_INDEX_JPX,2282.8,2303.47,2279.76,2294.53,2294.53,,2023-06-14
2023-06-15,TOPIX,TOPIX_INDEX_JPX,2294.28,2309.31,2286.47,2293.97,2293.97,,2023-06-15
2023-06-16,TOPIX,TOPIX_INDEX_JPX,2292.73,2304.03,2279.16,2300.36,2300.36,,2023-06-16
2023-06-19,TOPIX,TOPIX_INDEX_JPX,2308.94,2309.09,2279.12,2290.5,2290.5,,2023-06-19
2023-06-20,TOPIX,TOPIX_INDEX_JPX,2282.16,2286.67,2268.94,2283.85,2283.85,,2023-06-20
2023-06-21,TOPIX,TOPIX_INDEX_JPX,2273.17,2298.0,2272.22,2295.01,2295.01,,2023-06-21
2023-06-22,TOPIX,TOPIX_INDEX_JPX,2293.95,2311.77,2293.43,2296.5,2296.5,,2023-06-22
2023-06-23,TOPIX,TOPIX_INDEX_JPX,2307.67,2309.6,2253.58,2264.73,2264.73,,2023-06-23
2023-06-26,TOPIX,TOPIX_INDEX_JPX,2259.14,2270.28,2241.17,2260.17,2260.17,,2023-06-26
2023-06-27,TOPIX,TOPIX_INDEX_JPX,2260.0,2263.36,2238.29,2253.81,2253.81,,2023-06-27
2023-06-28,TOPIX,TOPIX_INDEX_JPX,2270.07,2298.6,2266.67,2298.6,2298.6,,2023-06-28
2023-06-29,TOPIX,TOPIX_INDEX_JPX,2305.25,2312.07,2289.8,2296.25,2296.25,,2023-06-29
2023-06-30,TOPIX,TOPIX_INDEX_JPX,2290.85,2293.33,2275.22,2288.6,2288.6,,2023-06-30
2023-07-03,TOPIX,TOPIX_INDEX_JPX,2307.59,2321.53,2307.16,2320.81,2320.81,,2023-07-03
2023-07-04,TOPIX,TOPIX_INDEX_JPX,2310.67,2312.39,2301.72,2306.37,2306.37,,2023-07-04
2023-07-05,TOPIX,TOPIX_INDEX_JPX,2294.76,2310.76,2288.43,2306.03,2306.03,,2023-07-05
2023-07-06,TOPIX,TOPIX_INDEX_JPX,2292.86,2295.95,2270.2,2277.08,2277.08,,2023-07-06
2023-07-07,TOPIX,TOPIX_INDEX_JPX,2259.03,2274.11,2247.99,2254.9,2254.9,,2023-07-07
2023-07-10,TOPIX,TOPIX_INDEX_JPX,2255.85,2263.68,2238.62,2243.33,2243.33,,2023-07-10
2023-07-11,TOPIX,TOPIX_INDEX_JPX,2256.09,2257.05,2231.26,2236.4,2236.4,,2023-07-11
2023-07-12,TOPIX,TOPIX_INDEX_JPX,2240.9,2243.94,2215.76,2221.48,2221.48,,2023-07-12
2023-07-13,TOPIX,TOPIX_INDEX_JPX,2228.41,2249.59,2218.09,2242.99,2242.99,,2023-07-13
2023-07-14,TOPIX,TOPIX_INDEX_JPX,2249.73,2257.34,2225.75,2239.1,2239.1,,2023-07-14
2023-07-18,TOPIX,TOPIX_INDEX_JPX,2239.24,2260.82,2239.24,2252.28,2252.28,,2023-07-18
2023-07-19,TOPIX,TOPIX_INDEX_JPX,2272.61,2278.97,2264.94,2278.97,2278.97,,2023-07-19
2023-07-20,TOPIX,TOPIX_INDEX_JPX,2277.19,2282.16,2259.69,2260.9,2260.9,,2023-07-20
2023-07-21,TOPIX,TOPIX_INDEX_JPX,2257.6,2269.5,2248.54,2262.2,2262.2,,2023-07-21
2023-07-24,TOPIX,TOPIX_INDEX_JPX,2278.75,2285.89,2273.15,2281.18,2281.18,,2023-07-24
2023-07-25,TOPIX,TOPIX_INDEX_JPX,2283.53,2286.1,2275.63,2285.38,2285.38,,2023-07-25
2023-07-26,TOPIX,TOPIX_INDEX_JPX,2285.3,2286.66,2270.9,2283.09,2283.09,,2023-07-26
2023-07-27,TOPIX,TOPIX_INDEX_JPX,2277.12,2297.42,2274.39,2295.14,2295.14,,2023-07-27
2023-07-28,TOPIX,TOPIX_INDEX_JPX,2271.99,2295.11,2255.05,2290.61,2290.61,,2023-07-28
2023-07-31,TOPIX,TOPIX_INDEX_JPX,2316.73,2330.12,2311.4,2322.56,2322.56,,2023-07-31
2023-08-01,TOPIX,TOPIX_INDEX_JPX,2327.0,2337.91,2321.37,2337.36,2337.36,,2023-08-01
2023-08-02,TOPIX,TOPIX_INDEX_JPX,2316.14,2328.64,2296.42,2301.76,2301.76,,2023-08-02
2023-08-03,TOPIX,TOPIX_INDEX_JPX,2283.57,2285.65,2265.06,2268.35,2268.35,,2023-08-03
2023-08-04,TOPIX,TOPIX_INDEX_JPX,2260.4,2278.53,2257.08,2274.63,2274.63,,2023-08-04
2023-08-07,TOPIX,TOPIX_INDEX_JPX,2262.62,2285.17,2260.69,2283.93,2283.93,,2023-08-07
2023-08-08,TOPIX,TOPIX_INDEX_JPX,2294.15,2300.27,2286.29,2291.73,2291.73,,2023-08-08
2023-08-09,TOPIX,TOPIX_INDEX_JPX,2289.34,2289.34,2278.64,2282.57,2282.57,,2023-08-09
2023-08-10,TOPIX,TOPIX_INDEX_JPX,2277.94,2304.79,2273.45,2303.51,2303.51,,2023-08-10
2023-08-14,TOPIX,TOPIX_INDEX_JPX,2306.54,2314.16,2276.94,2280.89,2280.89,,2023-08-14
2023-08-15,TOPIX,TOPIX_INDEX_JPX,2295.16,2296.97,2288.94,2290.31,2290.31,,2023-08-15
2023-08-16,TOPIX,TOPIX_INDEX_JPX,2270.28,2275.14,2260.48,2260.84,2260.84,,2023-08-16
2023-08-17,TOPIX,TOPIX_INDEX_JPX,2252.71,2254.79,2227.62,2253.06,2253.06,,2023-08-17
2023-08-18,TOPIX,TOPIX_INDEX_JPX,2233.42,2248.0,2228.55,2237.29,2237.29,,2023-08-18
2023-08-21,TOPIX,TOPIX_INDEX_JPX,2241.44,2253.69,2234.38,2241.49,2241.49,,2023-08-21
2023-08-22,TOPIX,TOPIX_INDEX_JPX,2253.78,2265.95,2251.36,2265.71,2265.71,,2023-08-22
2023-08-23,TOPIX,TOPIX_INDEX_JPX,2254.77,2277.61,2254.77,2277.05,2277.05,,2023-08-23
2023-08-24,TOPIX,TOPIX_INDEX_JPX,2279.59,2289.58,2277.69,2286.59,2286.59,,2023-08-24
2023-08-25,TOPIX,TOPIX_INDEX_JPX,2263.69,2273.76,2263.06,2266.4,2266.4,,2023-08-25
2023-08-28,TOPIX,TOPIX_INDEX_JPX,2284.88,2301.22,2283.8,2299.81,2299.81,,2023-08-28
2023-08-29,TOPIX,TOPIX_INDEX_JPX,2306.47,2312.15,2299.52,2303.41,2303.41,,2023-08-29
2023-08-30,TOPIX,TOPIX_INDEX_JPX,2314.31,2322.78,2310.09,2313.38,2313.38,,2023-08-30
2023-08-31,TOPIX,TOPIX_INDEX_JPX,2314.58,2336.95,2314.58,2332.0,2332.0,,2023-08-31
2023-09-01,TOPIX,TOPIX_INDEX_JPX,2328.6,2353.87,2327.95,2349.75,2349.75,,2023-09-01
2023-09-04,TOPIX,TOPIX_INDEX_JPX,2357.13,2373.73,2352.83,2373.73,2373.73,,2023-09-04
2023-09-05,TOPIX,TOPIX_INDEX_JPX,2375.35,2379.57,2361.24,2377.85,2377.85,,2023-09-05
2023-09-06,TOPIX,TOPIX_INDEX_JPX,2383.75,2396.3,2383.67,2392.53,2392.53,,2023-09-06
2023-09-07,TOPIX,TOPIX_INDEX_JPX,2386.79,2397.33,2381.8,2383.38,2383.38,,2023-09-07
2023-09-08,TOPIX,TOPIX_INDEX_JPX,2372.11,2382.05,2355.23,2359.02,2359.02,,2023-09-08
2023-09-11,TOPIX,TOPIX_INDEX_JPX,2369.11,2374.82,2354.05,2360.48,2360.48,,2023-09-11
2023-09-12,TOPIX,TOPIX_INDEX_JPX,2371.14,2380.68,2360.7,2379.91,2379.91,,2023-09-12
2023-09-13,TOPIX,TOPIX_INDEX_JPX,2379.48,2386.84,2372.41,2378.64,2378.64,,2023-09-13
2023-09-14,TOPIX,TOPIX_INDEX_JPX,2390.68,2410.66,2385.61,2405.57,2405.57,,2023-09-14
2023-09-15,TOPIX,TOPIX_INDEX_JPX,2420.17,2438.02,2419.6,2428.38,2428.38,,2023-09-15
2023-09-19,TOPIX,TOPIX_INDEX_JPX,2419.95,2431.29,2414.51,2430.3,2430.3,,2023-09-19
2023-09-20,TOPIX,TOPIX_INDEX_JPX,2432.24,2433.36,2405.06,2406.0,2406.0,,2023-09-20
2023-09-21,TOPIX,TOPIX_INDEX_JPX,2400.24,2408.02,2381.32,2383.41,2383.41,,2023-09-21
2023-09-22,TOPIX,TOPIX_INDEX_JPX,2360.13,2387.42,2355.04,2376.27,2376.27,,2023-09-22
2023-09-25,TOPIX,TOPIX_INDEX_JPX,2383.47,2389.32,2372.75,2385.5,2385.5,,2023-09-25
2023-09-26,TOPIX,TOPIX_INDEX_JPX,2387.26,2387.46,2369.23,2371.94,2371.94,,2023-09-26
2023-09-27,TOPIX,TOPIX_INDEX_JPX,2356.05,2379.53,2347.36,2379.53,2379.53,,2023-09-27
2023-09-28,TOPIX,TOPIX_INDEX_JPX,2357.22,2365.57,2332.28,2345.51,2345.51,,2023-09-28
2023-09-29,TOPIX,TOPIX_INDEX_JPX,2350.91,2351.63,2315.83,2323.39,2323.39,,2023-09-29
2023-10-02,TOPIX,TOPIX_INDEX_JPX,2338.51,2355.98,2314.44,2314.44,2314.44,,2023-10-02
2023-10-03,TOPIX,TOPIX_INDEX_JPX,2305.32,2305.32,2271.12,2275.47,2275.47,,2023-10-03
2023-10-04,TOPIX,TOPIX_INDEX_JPX,2244.41,2248.49,2217.06,2218.89,2218.89,,2023-10-04
2023-10-05,TOPIX,TOPIX_INDEX_JPX,2234.22,2265.87,2225.67,2263.76,2263.76,,2023-10-05
2023-10-06,TOPIX,TOPIX_INDEX_JPX,2264.25,2278.24,2256.82,2264.08,2264.08,,2023-10-06
2023-10-10,TOPIX,TOPIX_INDEX_JPX,2286.38,2315.91,2286.26,2312.19,2312.19,,2023-10-10
2023-10-11,TOPIX,TOPIX_INDEX_JPX,2314.48,2320.2,2306.68,2307.84,2307.84,,2023-10-11
2023-10-12,TOPIX,TOPIX_INDEX_JPX,2320.34,2343.23,2320.0,2342.49,2342.49,,2023-10-12
2023-10-13,TOPIX,TOPIX_INDEX_JPX,2324.08,2331.1,2303.74,2308.75,2308.75,,2023-10-13
2023-10-16,TOPIX,TOPIX_INDEX_JPX,2288.32,2292.13,2266.36,2273.54,2273.54,,2023-10-16
2023-10-17,TOPIX,TOPIX_INDEX_JPX,2298.09,2310.05,2281.85,2292.08,2292.08,,2023-10-17
2023-10-18,TOPIX,TOPIX_INDEX_JPX,2295.65,2298.48,2279.33,2295.34,2295.34,,2023-10-18
2023-10-19,TOPIX,TOPIX_INDEX_JPX,2265.36,2278.06,2257.86,2264.16,2264.16,,2023-10-19
2023-10-20,TOPIX,TOPIX_INDEX_JPX,2248.34,2267.61,2242.8,2255.65,2255.65,,2023-10-20
2023-10-23,TOPIX,TOPIX_INDEX_JPX,2246.06,2253.32,2238.81,2238.81,2238.81,,2023-10-23
2023-10-24,TOPIX,TOPIX_INDEX_JPX,2245.83,2247.47,2196.95,2240.73,2240.73,,2023-10-24
2023-10-25,TOPIX,TOPIX_INDEX_JPX,2256.74,2269.14,2250.67,2254.4,2254.4,,2023-10-25
2023-10-26,TOPIX,TOPIX_INDEX_JPX,2237.03,2244.99,2217.5,2224.25,2224.25,,2023-10-26
2023-10-27,TOPIX,TOPIX_INDEX_JPX,2233.73,2256.47,2229.96,2254.65,2254.65,,2023-10-27
2023-10-30,TOPIX,TOPIX_INDEX_JPX,2233.02,2239.73,2222.34,2231.24,2231.24,,2023-10-30
2023-10-31,TOPIX,TOPIX_INDEX_JPX,2241.72,2260.65,2231.61,2253.72,2253.72,,2023-10-31
2023-11-01,TOPIX,TOPIX_INDEX_JPX,2285.84,2312.68,2284.32,2310.68,2310.68,,2023-11-01
2023-11-02,TOPIX,TOPIX_INDEX_JPX,2332.51,2338.47,2314.98,2322.39,2322.39,,2023-11-02
2023-11-06,TOPIX,TOPIX_INDEX_JPX,2351.95,2368.66,2346.89,2360.46,2360.46,,2023-11-06
2023-11-07,TOPIX,TOPIX_INDEX_JPX,2354.98,2358.44,2331.28,2332.91,2332.91,,2023-11-07
2023-11-08,TOPIX,TOPIX_INDEX_JPX,2340.13,2340.53,2296.13,2305.95,2305.95,,2023-11-08
2023-11-09,TOPIX,TOPIX_INDEX_JPX,2312.0,2340.27,2300.6,2335.12,2335.12,,2023-11-09
2023-11-10,TOPIX,TOPIX_INDEX_JPX,2321.58,2338.07,2313.28,2336.72,2336.72,,2023-11-10
2023-11-13,TOPIX,TOPIX_INDEX_JPX,2350.44,2351.83,2330.69,2336.62,2336.62,,2023-11-13
2023-11-14,TOPIX,TOPIX_INDEX_JPX,2351.25,2354.53,2344.4,2345.29,2345.29,,2023-11-14
2023-11-15,TOPIX,TOPIX_INDEX_JPX,2369.03,2376.53,2362.94,2373.22,2373.22,,2023-11-15
2023-11-16,TOPIX,TOPIX_INDEX_JPX,2367.75,2383.9,2359.25,2368.62,2368.62,,2023-11-16
2023-11-17,TOPIX,TOPIX_INDEX_JPX,2360.7,2391.05,2360.11,2391.05,2391.05,,2023-11-17
2023-11-20,TOPIX,TOPIX_INDEX_JPX,2390.08,2404.99,2368.1,2372.6,2372.6,,2023-11-20
2023-11-21,TOPIX,TOPIX_INDEX_JPX,2372.59,2373.97,2355.91,2367.79,2367.79,,2023-11-21
2023-11-22,TOPIX,TOPIX_INDEX_JPX,2359.3,2386.17,2358.84,2378.19,2378.19,,2023-11-22
2023-11-24,TOPIX,TOPIX_INDEX_JPX,2397.2,2398.63,2389.44,2390.94,2390.94,,2023-11-24
2023-11-27,TOPIX,TOPIX_INDEX_JPX,2395.31,2400.66,2376.98,2381.76,2381.76,,2023-11-27
2023-11-28,TOPIX,TOPIX_INDEX_JPX,2385.48,2386.44,2367.96,2376.71,2376.71,,2023-11-28
2023-11-29,TOPIX,TOPIX_INDEX_JPX,2366.15,2376.85,2358.27,2364.5,2364.5,,2023-11-29
2023-11-30,TOPIX,TOPIX_INDEX_JPX,2361.33,2374.93,2352.97,2374.93,2374.93,,2023-11-30
2023-12-01,TOPIX,TOPIX_INDEX_JPX,2385.23,2387.67,2377.75,2382.52,2382.52,,2023-12-01
2023-12-04,TOPIX,TOPIX_INDEX_JPX,2371.23,2371.42,2347.48,2362.65,2362.65,,2023-12-04
2023-12-05,TOPIX,TOPIX_INDEX_JPX,2357.07,2364.12,2339.75,2342.69,2342.69,,2023-12-05
2023-12-06,TOPIX,TOPIX_INDEX_JPX,2349.4,2389.36,2348.73,2387.2,2387.2,,2023-12-06
2023-12-07,TOPIX,TOPIX_INDEX_JPX,2369.61,2372.58,2354.3,2359.91,2359.91,,2023-12-07
2023-12-08,TOPIX,TOPIX_INDEX_JPX,2343.63,2347.84,2316.95,2324.47,2324.47,,2023-12-08
2023-12-11,TOPIX,TOPIX_INDEX_JPX,2344.86,2362.42,2343.08,2358.55,2358.55,,2023-12-11
2023-12-12,TOPIX,TOPIX_INDEX_JPX,2371.45,2372.62,2351.68,2353.16,2353.16,,2023-12-12
2023-12-13,TOPIX,TOPIX_INDEX_JPX,2358.37,2362.77,2346.54,2354.92,2354.92,,2023-12-13
2023-12-14,TOPIX,TOPIX_INDEX_JPX,2349.18,2354.55,2312.1,2321.35,2321.35,,2023-12-14
2023-12-15,TOPIX,TOPIX_INDEX_JPX,2325.15,2342.08,2323.94,2332.28,2332.28,,2023-12-15
2023-12-18,TOPIX,TOPIX_INDEX_JPX,2314.66,2318.5,2295.51,2316.86,2316.86,,2023-12-18
2023-12-19,TOPIX,TOPIX_INDEX_JPX,2316.95,2336.07,2304.27,2333.81,2333.81,,2023-12-19
2023-12-20,TOPIX,TOPIX_INDEX_JPX,2342.17,2362.46,2341.59,2349.38,2349.38,,2023-12-20
2023-12-21,TOPIX,TOPIX_INDEX_JPX,2326.32,2331.22,2319.8,2325.98,2325.98,,2023-12-21
2023-12-22,TOPIX,TOPIX_INDEX_JPX,2331.17,2347.83,2329.6,2336.43,2336.43,,2023-12-22
2023-12-25,TOPIX,TOPIX_INDEX_JPX,2353.62,2353.62,2335.25,2337.4,2337.4,,2023-12-25
2023-12-26,TOPIX,TOPIX_INDEX_JPX,2339.04,2340.47,2329.92,2338.86,2338.86,,2023-12-26
2023-12-27,TOPIX,TOPIX_INDEX_JPX,2351.3,2367.7,2350.38,2365.4,2365.4,,2023-12-27
2023-12-28,TOPIX,TOPIX_INDEX_JPX,2353.25,2363.57,2351.72,2362.02,2362.02,,2023-12-28
2023-12-29,TOPIX,TOPIX_INDEX_JPX,2362.14,2375.54,2352.96,2366.39,2366.39,,2023-12-29
2024-01-04,TOPIX,TOPIX_INDEX_JPX,2359.28,2380.1,2335.58,2378.79,2378.79,,2024-01-04
2024-01-05,TOPIX,TOPIX_INDEX_JPX,2387.88,2400.53,2382.79,2393.54,2393.54,,2024-01-05
2024-01-09,TOPIX,TOPIX_INDEX_JPX,2412.12,2429.89,2400.73,2413.09,2413.09,,2024-01-09
2024-01-10,TOPIX,TOPIX_INDEX_JPX,2416.09,2450.53,2415.78,2444.48,2444.48,,2024-01-10
2024-01-11,TOPIX,TOPIX_INDEX_JPX,2472.06,2490.63,2471.56,2482.87,2482.87,,2024-01-11
2024-01-12,TOPIX,TOPIX_INDEX_JPX,2504.89,2507.44,2485.29,2494.23,2494.23,,2024-01-12
2024-01-15,TOPIX,TOPIX_INDEX_JPX,2499.21,2528.2,2496.25,2524.6,2524.6,,2024-01-15
2024-01-16,TOPIX,TOPIX_INDEX_JPX,2523.8,2525.79,2501.97,2503.98,2503.98,,2024-01-16
2024-01-17,TOPIX,TOPIX_INDEX_JPX,2514.6,2542.91,2495.71,2496.38,2496.38,,2024-01-17
2024-01-18,TOPIX,TOPIX_INDEX_JPX,2491.78,2508.01,2490.02,2492.09,2492.09,,2024-01-18
2024-01-19,TOPIX,TOPIX_INDEX_JPX,2518.5,2519.53,2499.11,2510.03,2510.03,,2024-01-19
2024-01-22,TOPIX,TOPIX_INDEX_JPX,2526.53,2545.38,2523.97,2544.92,2544.92,,2024-01-22
2024-01-23,TOPIX,TOPIX_INDEX_JPX,2550.83,2565.89,2533.62,2542.07,2542.07,,2024-01-23
2024-01-24,TOPIX,TOPIX_INDEX_JPX,2534.74,2541.31,2521.42,2529.22,2529.22,,2024-01-24
2024-01-25,TOPIX,TOPIX_INDEX_JPX,2528.71,2534.12,2514.7,2531.92,2531.92,,2024-01-25
2024-01-26,TOPIX,TOPIX_INDEX_JPX,2519.39,2520.89,2496.27,2497.65,2497.65,,2024-01-26
2024-01-29,TOPIX,TOPIX_INDEX_JPX,2510.92,2536.2,2510.92,2529.48,2529.48,,2024-01-29
2024-01-30,TOPIX,TOPIX_INDEX_JPX,2533.77,2540.09,2526.79,2526.93,2526.93,,2024-01-30
2024-01-31,TOPIX,TOPIX_INDEX_JPX,2514.39,2551.1,2514.39,2551.1,2551.1,,2024-01-31
2024-02-01,TOPIX,TOPIX_INDEX_JPX,2533.1,2543.88,2527.17,2534.04,2534.04,,2024-02-01
2024-02-02,TOPIX,TOPIX_INDEX_JPX,2543.89,2550.29,2530.96,2539.68,2539.68,,2024-02-02
2024-02-05,TOPIX,TOPIX_INDEX_JPX,2557.47,2561.29,2546.56,2556.71,2556.71,,2024-02-05
2024-02-06,TOPIX,TOPIX_INDEX_JPX,2547.22,2548.95,2532.53,2539.25,2539.25,,2024-02-06
2024-02-07,TOPIX,TOPIX_INDEX_JPX,2536.51,2558.1,2534.5,2549.95,2549.95,,2024-02-07
2024-02-08,TOPIX,TOPIX_INDEX_JPX,2557.35,2572.41,2542.72,2562.63,2562.63,,2024-02-08
2024-02-09,TOPIX,TOPIX_INDEX_JPX,2560.96,2576.38,2552.09,2557.88,2557.88,,2024-02-09
2024-02-13,TOPIX,TOPIX_INDEX_JPX,2579.33,2613.94,2577.23,2612.03,2612.03,,2024-02-13
2024-02-14,TOPIX,TOPIX_INDEX_JPX,2598.04,2598.49,2573.7,2584.59,2584.59,,2024-02-14
2024-02-15,TOPIX,TOPIX_INDEX_JPX,2598.88,2599.72,2581.87,2591.85,2591.85,,2024-02-15
2024-02-16,TOPIX,TOPIX_INDEX_JPX,2614.04,2639.32,2613.09,2624.73,2624.73,,2024-02-16
2024-02-19,TOPIX,TOPIX_INDEX_JPX,2625.32,2639.86,2623.93,2639.69,2639.69,,2024-02-19
2024-02-20,TOPIX,TOPIX_INDEX_JPX,2645.75,2648.92,2625.07,2632.3,2632.3,,2024-02-20
2024-02-21,TOPIX,TOPIX_INDEX_JPX,2625.53,2630.82,2614.89,2627.3,2627.3,,2024-02-21
2024-02-22,TOPIX,TOPIX_INDEX_JPX,2640.23,2663.4,2640.13,2660.71,2660.71,,2024-02-22
2024-02-26,TOPIX,TOPIX_INDEX_JPX,2674.19,2686.27,2666.12,2673.62,2673.62,,2024-02-26
2024-02-27,TOPIX,TOPIX_INDEX_JPX,2674.34,2692.3,2672.79,2678.46,2678.46,,2024-02-27
2024-02-28,TOPIX,TOPIX_INDEX_JPX,2678.85,2682.91,2667.05,2674.95,2674.95,,2024-02-28
2024-02-29,TOPIX,TOPIX_INDEX_JPX,2666.05,2681.4,2654.43,2675.73,2675.73,,2024-02-29
2024-03-01,TOPIX,TOPIX_INDEX_JPX,2676.97,2712.29,2675.91,2709.42,2709.42,,2024-03-01
2024-03-04,TOPIX,TOPIX_INDEX_JPX,2719.84,2722.42,2702.19,2706.28,2706.28,,2024-03-04
2024-03-05,TOPIX,TOPIX_INDEX_JPX,2696.68,2724.86,2694.58,2719.93,2719.93,,2024-03-05
2024-03-06,TOPIX,TOPIX_INDEX_JPX,2707.34,2733.9,2702.77,2730.67,2730.67,,2024-03-06
2024-03-07,TOPIX,TOPIX_INDEX_JPX,2744.14,2755.24,2713.67,2718.54,2718.54,,2024-03-07
2024-03-08,TOPIX,TOPIX_INDEX_JPX,2714.62,2742.75,2702.94,2726.8,2726.8,,2024-03-08
2024-03-11,TOPIX,TOPIX_INDEX_JPX,2697.94,2698.27,2639.03,2666.83,2666.83,,2024-03-11
2024-03-12,TOPIX,TOPIX_INDEX_JPX,2639.69,2657.53,2617.9,2657.24,2657.24,,2024-03-12
2024-03-13,TOPIX,TOPIX_INDEX_JPX,2675.55,2681.22,2631.9,2648.51,2648.51,,2024-03-13
2024-03-14,TOPIX,TOPIX_INDEX_JPX,2646.64,2662.89,2636.57,2661.59,2661.59,,2024-03-14
2024-03-15,TOPIX,TOPIX_INDEX_JPX,2651.95,2680.71,2651.95,2670.8,2670.8,,2024-03-15
2024-03-18,TOPIX,TOPIX_INDEX_JPX,2688.46,2723.52,2685.84,2721.99,2721.99,,2024-03-18
2024-03-19,TOPIX,TOPIX_INDEX_JPX,2718.04,2750.97,2713.69,2750.97,2750.97,,2024-03-19
2024-03-21,TOPIX,TOPIX_INDEX_JPX,2781.78,2799.13,2780.61,2796.21,2796.21,,2024-03-21
