Ticker,EventDate,CAR
1605.T,2021-03-26,-0.017067588143389458
2502.T,2021-03-26,-0.014025797414610113
3659.T,2021-03-26,0.011830580702760623
4324.T,2021-03-26,-0.0397293048056693
4452.T,2021-03-26,0.029894021723635384
5108.T,2021-03-26,0.013789179081256427
6361.T,2021-03-29,0.010972479461170685
2503.T,2021-03-30,-0.011313286588119358
4004.T,2021-03-30,0.019802338584557846
4755.T,2021-03-30,-0.021327526356913252
5101.T,2021-03-30,0.020246878639688125
5201.T,2021-03-30,0.018127788841638584
5301.T,2021-03-30,0.03184152130783698
7751.T,2021-03-30,0.002699469378037717
2501.T,2021-03-31,-0.01535345965326793
4578.T,2021-03-31,-0.002836883588951209
5214.T,2021-03-31,-0.013494119203031748
6723.T,2021-03-31,0.039919860775037896
1928.T,2021-04-28,-0.004498449787867413
9843.T,2021-05-14,0.0007981468283417593
6506.T,2021-05-27,0.04387721170923207
8233.T,2021-05-27,0.005594378143086987
8267.T,2021-05-27,-0.00712270490077491
9602.T,2021-05-27,0.02430050443439216
3086.T,2021-05-28,0.012727206522023589
3382.T,2021-05-28,-0.013998009141500747
6532.T,2021-05-31,0.02518892851181827
7741.T,2021-06-04,-0.009370901682324247
8697.T,2021-06-09,-0.005514420353282821
3092.T,2021-06-14,-0.002257394160689336
6861.T,2021-06-14,0.0353757251701933
4689.T,2021-06-17,0.009967750166435044
6301.T,2021-06-17,-0.04931335501936311
8035.T,2021-06-17,0.02591329358648095
8795.T,2021-06-17,0.019933505947839433
2768.T,2021-06-18,-0.007181697423032776
4503.T,2021-06-18,0.010768640313241196
4523.T,2021-06-18,0.09367611964938989
6098.T,2021-06-18,0.014644566653301307
6988.T,2021-06-18,0.018514837716939424
8001.T,2021-06-18,-0.018898563308424637
8031.T,2021-06-18,-0.04541947843667208
8053.T,2021-06-18,-0.032141629991218584
9064.T,2021-06-18,-0.0018426832327809641
9101.T,2021-06-18,-0.058110923615857416
9201.T,2021-06-18,-0.0034145007068719715
4568.T,2021-06-21,0.006813399712864161
5631.T,2021-06-21,-0.004190590986846453
7733.T,2021-06-21,-0.03686112781542872
7832.T,2021-06-21,-0.019771808831522818
2432.T,2021-06-22,0.0210847156671818
2801.T,2021-06-22,0.014152299229820703
2871.T,2021-06-22,0.019913011635319618
3402.T,2021-06-22,-0.0018746264783303743
4061.T,2021-06-22,-0.0066459048236339295
4307.T,2021-06-22,0.0011439349172959433
6701.T,2021-06-22,-0.028915108654796014
6902.T,2021-06-22,0.021692016671497043
9020.T,2021-06-22,-0.0036048928953815573
9104.T,2021-06-22,0.062458309286673626
2802.T,2021-06-23,0.012179761930103363
3401.T,2021-06-23,-0.001945474612902611
4005.T,2021-06-23,-0.012917817049332125
4507.T,2021-06-23,0.0024445127080282803
4543.T,2021-06-23,0.009227243125700016
5019.T,2021-06-23,0.014721499214772223
5401.T,2021-06-23,-0.0024822046944554324
5406.T,2021-06-23,-0.0048069174839952405
6103.T,2021-06-23,0.003420573638346303
6501.T,2021-06-23,-0.014585631083740742
6594.T,2021-06-23,0.009239848925504146
6762.T,2021-06-23,-0.0019312361537162908
6841.T,2021-06-23,0.004771462909294878
7186.T,2021-06-23,0.01615901096045878
7267.T,2021-06-23,0.010021172343478303
8253.T,2021-06-23,-0.0023359595935747123
9001.T,2021-06-23,-0.013309273064913581
9022.T,2021-06-23,-0.021966040103908107
9107.T,2021-06-23,0.010040367589728925
9434.T,2021-06-23,0.015311673449447255
4188.T,2021-06-24,0.002715238595313958
4506.T,2021-06-24,0.003778503525436975
5711.T,2021-06-24,0.032642902560798326
5714.T,2021-06-24,0.023339510961843016
5801.T,2021-06-24,0.013543528798561716
6857.T,2021-06-24,-0.018338765281569566
7013.T,2021-06-24,0.003364902456323954
7203.T,2021-06-24,-0.0016650332688486463
7205.T,2021-06-24,0.015538592728779258
7211.T,2021-06-24,0.025708992118238447
7270.T,2021-06-24,0.014821506361555038
8002.T,2021-06-24,0.003157788435091964
8015.T,2021-06-24,-0.0001848064460175467
8309.T,2021-06-24,0.0009102943655669004
8601.T,2021-06-24,-0.018215879106338435
9021.T,2021-06-24,-0.018210151628260274
1332.T,2021-06-25,0.0025173651150433166
1802.T,2021-06-25,0.0031233897109707413
2002.T,2021-06-25,-0.005164990772651152
2282.T,2021-06-25,0.001523283760760431
3099.T,2021-06-25,-0.005625005017251224
3289.T,2021-06-25,-0.029392383035053
3407.T,2021-06-25,-0.00539143848987115
4021.T,2021-06-25,0.014274432610396152
4042.T,2021-06-25,-0.004401458399126994
4183.T,2021-06-25,0.025264520263382394
5020.T,2021-06-25,-0.00010923608380108106
5332.T,2021-06-25,-0.010357660267744349
5411.T,2021-06-25,0.05019283603467567
5713.T,2021-06-25,-0.020204035224834292
5802.T,2021-06-25,0.007802869462842224
6113.T,2021-06-25,0.024126619220784528
6471.T,2021-06-25,-0.00022976678835261687
6473.T,2021-06-25,-0.015454753874618638
6504.T,2021-06-25,-0.021639529970760914
6645.T,2021-06-25,0.0130824753952749
6770.T,2021-06-25,0.004341055677574979
6963.T,2021-06-25,-0.008343681200664014
6971.T,2021-06-25,0.0020389896838045054
7012.T,2021-06-25,0.023347052225518264
7202.T,2021-06-25,-0.016941093199350995
7261.T,2021-06-25,0.07814688343428786
7269.T,2021-06-25,0.014521082267232149
7735.T,2021-06-25,-0.024935328885013423
7752.T,2021-06-25,-0.07355748007775455
7951.T,2021-06-25,-0.018115645721908987
8058.T,2021-06-25,0.004807981079985002
8252.T,2021-06-25,-0.005139956165060125
8304.T,2021-06-25,-0.00032410205825449904
8308.T,2021-06-25,-0.009219001669487668
8630.T,2021-06-25,-0.0017063170033494255
8766.T,2021-06-25,0.0018625421709608184
9432.T,2021-06-25,-0.0004389937763728431
9735.T,2021-06-25,-0.019349788972983954
1801.T,2021-06-28,-0.00017167518761276
1812.T,2021-06-28,-0.007342937433823212
4043.T,2021-06-28,0.004158371525919454
5333.T,2021-06-28,-0.026144489715930724
6472.T,2021-06-28,-0.007600952585051666
6702.T,2021-06-28,0.02537169244295715
6724.T,2021-06-28,-0.017766789017668604
8331.T,2021-06-28,-0.005796123205883146
8725.T,2021-06-28,-0.008058636487146036
9502.T,2021-06-28,-0.001033954518818254
9503.T,2021-06-28,-0.006074903409300555
9532.T,2021-06-28,0.004428878674318535
1721.T,2021-06-29,-0.00473345699434442
1803.T,2021-06-29,-0.010010563943651744
1808.T,2021-06-29,0.007340626912777839
1925.T,2021-06-29,0.007540366463795345
1963.T,2021-06-29,-0.01952802176386284
2269.T,2021-06-29,-0.02522567750081308
3861.T,2021-06-29,-0.0049008369019903335
4208.T,2021-06-29,-0.023936629819829698
4502.T,2021-06-29,-0.0012818420179968228
4661.T,2021-06-29,-0.0008125199409080765
4902.T,2021-06-29,-0.023623087551215914
5706.T,2021-06-29,-0.009590677331113927
6146.T,2021-06-29,0.00875067355168038
6273.T,2021-06-29,0.013271605829902021
6302.T,2021-06-29,-0.014054610211849146
6305.T,2021-06-29,-0.0005859473849104341
6367.T,2021-06-29,0.016276506047937723
6479.T,2021-06-29,0.043671520157501156
6503.T,2021-06-29,-0.016176362337177064
6674.T,2021-06-29,-0.011347293396939916
6952.T,2021-06-29,-0.024331253748207132
6981.T,2021-06-29,0.03886719348489934
7011.T,2021-06-29,-0.02777445302597619
7201.T,2021-06-29,-0.011409069816615523
7731.T,2021-06-29,-0.031074985616756264
7911.T,2021-06-29,-0.012088179312311372
7912.T,2021-06-29,-0.008449434879031688
8306.T,2021-06-29,-0.011011862254270713
8316.T,2021-06-29,-0.01513297490865893
8801.T,2021-06-29,-0.021598799290657653
8802.T,2021-06-29,-0.011929159009345831
9005.T,2021-06-29,-0.01128864721111747
9007.T,2021-06-29,-0.002214848953361934
9008.T,2021-06-29,-0.0013041472167234242
9009.T,2021-06-29,-0.006863383882812001
9531.T,2021-06-29,-0.008128622270471647
9766.T,2021-06-29,-0.012416227250415187
4063.T,2021-06-30,0.007395401198381042
4901.T,2021-06-30,-0.004378344707016315
5233.T,2021-06-30,-0.019549621490153303
5803.T,2021-06-30,0.019961329560731766
6753.T,2021-06-30,0.01358700115766497
6954.T,2021-06-30,0.010658428315744078
6976.T,2021-06-30,0.010018557835094664
7974.T,2021-06-30,0.0019805176455616764
8830.T,2021-06-30,-0.015224101132901336
9202.T,2021-06-30,-6.772452345927583e-05
9501.T,2021-06-30,-0.018432169885121218
4385.T,2021-09-29,0.04952577259197764
6920.T,2021-09-29,-0.02672411567557522
9983.T,2021-11-26,-0.010127969154507442
3697.T,2021-11-29,0.02380997933903771
7453.T,2021-11-29,-0.030297283612946604
4751.T,2021-12-10,0.024821857797531533
4151.T,2022-03-08,0.020614833950527
6326.T,2022-03-18,0.013568734745378438
2914.T,2022-03-23,-0.001585503899206902
5108.T,2022-03-23,-0.0059623011643665375
3405.T,2022-03-24,0.004881584116037741
7272.T,2022-03-24,0.030298013622913265
4452.T,2022-03-25,0.003306215373972554
4911.T,2022-03-25,-0.006632144810978231
1605.T,2022-03-28,0.005764553699304036
2502.T,2022-03-28,-0.0032167450540121043
3659.T,2022-03-28,-0.00014309999729946073
3436.T,2022-03-29,0.02646698224651725
4519.T,2022-03-29,0.009000447122670249
4704.T,2022-03-29,0.017370944634903063
8804.T,2022-03-29,-0.01275489185222258
2503.T,2022-03-30,-0.004555484031374661
4004.T,2022-03-30,0.019960370740451462
4324.T,2022-03-30,0.033391591601129623
4755.T,2022-03-30,0.003281285371910976
5101.T,2022-03-30,0.028227306736629175
5201.T,2022-03-30,0.022544247907798392
5301.T,2022-03-30,0.02374948815280115
6361.T,2022-03-30,0.02302228116936739
6723.T,2022-03-30,0.05396417119173026
7751.T,2022-03-30,0.013844723622512132
2501.T,2022-03-31,-0.0005086034748718275
4578.T,2022-03-31,-0.0012835110623573933
5214.T,2022-03-31,-0.0044570631478560285
1928.T,2022-04-27,0.0016058009439544104
9843.T,2022-05-20,-0.01058961438003067
8233.T,2022-05-26,0.04864706999543001
8267.T,2022-05-26,-0.005936039710979277
9602.T,2022-05-26,0.007044586819694018
3086.T,2022-05-27,0.0005575589497883587
3382.T,2022-05-27,0.01625009327629936
6506.T,2022-05-27,0.03638167063846135
6532.T,2022-05-30,0.0581430203272086
7741.T,2022-06-03,0.008224015965307693
8697.T,2022-06-09,0.005791687888749427
6861.T,2022-06-13,0.004345085127861494
3092.T,2022-06-14,-0.007162834441874686
4689.T,2022-06-16,-0.028228063981197243
8795.T,2022-06-16,0.014685178370032304
2768.T,2022-06-17,-0.06070149718869724
6988.T,2022-06-17,-0.02275077020727454
9064.T,2022-06-17,0.0317351410032008
4503.T,2022-06-20,0.02520731208202013
4902.T,2022-06-20,0.004877537102935708
6178.T,2022-06-20,-0.003144606109184521
6301.T,2022-06-20,-0.04636860829033591
6594.T,2022-06-20,-0.01789263223319993
7832.T,2022-06-20,0.017038265986195244
2801.T,2022-06-21,-0.002040624964005776
4307.T,2022-06-21,-0.03644999386568862
5801.T,2022-06-21,-0.00029392670278457003
6902.T,2022-06-21,-0.012931517224853
7733.T,2022-06-21,-0.014639081257942605
8035.T,2022-06-21,-0.04265273181735761
9104.T,2022-06-21,-0.029549183952747405
3401.T,2022-06-22,-0.0051796332813302546
4061.T,2022-06-22,-0.01718677494420668
5406.T,2022-06-22,-0.016485805974298023
6098.T,2022-06-22,0.002525510386168772
6472.T,2022-06-22,-0.045727770566138415
6501.T,2022-06-22,-0.011167654435665851
6701.T,2022-06-22,0.0034626919407457595
6841.T,2022-06-22,-0.011956160180359358
6857.T,2022-06-22,-0.017063680464606115
7186.T,2022-06-22,-0.009117227737734646
7267.T,2022-06-22,0.013524009598959618
8031.T,2022-06-22,-0.05212909997065207
8253.T,2022-06-22,-0.01078950657618307
8316.T,2022-06-22,0.005580469268315791
8411.T,2022-06-22,0.010248678133536455
9020.T,2022-06-22,-0.0030235583612933867
9201.T,2022-06-22,0.013971395729587954
2802.T,2022-06-23,0.07265924777373665
3402.T,2022-06-23,-0.019525611196808883
4005.T,2022-06-23,-0.03371599431036273
4506.T,2022-06-23,0.037108212739989856
4543.T,2022-06-23,0.03404357613944266
5019.T,2022-06-23,-0.026596748741961204
5401.T,2022-06-23,-0.02121703460289054
6103.T,2022-06-23,-0.04879681317140441
6770.T,2022-06-23,-0.011022604420216381
7004.T,2022-06-23,-0.009569766903053768
7013.T,2022-06-23,-0.07990037619406296
7203.T,2022-06-23,-0.032791234799942816
7205.T,2022-06-23,-0.002793242815936455
7270.T,2022-06-23,-0.06882143221227079
7951.T,2022-06-23,0.013004945685553118
8304.T,2022-06-23,-0.00788635836248643
9001.T,2022-06-23,-0.009357080612373834
9022.T,2022-06-23,0.012869604747920147
9107.T,2022-06-23,-0.05748889105172384
9433.T,2022-06-23,-0.014583761153049065
1802.T,2022-06-24,-0.02265732203357046
2871.T,2022-06-24,-0.003775981881485908
3407.T,2022-06-24,0.013270732352792856
4042.T,2022-06-24,-0.007735773812014532
4183.T,2022-06-24,0.007260011591922537
4188.T,2022-06-24,-0.004733919081619823
4507.T,2022-06-24,0.04388474381384644
5332.T,2022-06-24,0.044141770351382864
5411.T,2022-06-24,-0.004570995641831657
5631.T,2022-06-24,0.004239120535800153
5713.T,2022-06-24,-0.004838773701418848
5714.T,2022-06-24,0.01238016154066166
5802.T,2022-06-24,0.0006145301721255693
6645.T,2022-06-24,0.04613701784398131
6752.T,2022-06-24,-0.006724761397179833
6753.T,2022-06-24,0.0010549121993749817
6762.T,2022-06-24,0.004711952598222685
6963.T,2022-06-24,0.06217678526559212
7012.T,2022-06-24,-0.007366921557571328
7211.T,2022-06-24,-0.11581412048950376
8002.T,2022-06-24,-0.0100068793604944
8015.T,2022-06-24,-0.0021621127293069142
8053.T,2022-06-24,-0.004632593877790564
8058.T,2022-06-24,-0.00025618135853586535
8309.T,2022-06-24,-0.0410211888232247
8630.T,2022-06-24,-0.02690113718993983
8766.T,2022-06-24,0.0018670709133638014
9021.T,2022-06-24,-0.01940075816465168
9434.T,2022-06-24,-0.004908167127081141
2282.T,2022-06-27,-0.013718119230960828
2432.T,2022-06-27,0.016722068591849083
3099.T,2022-06-27,0.008017008963156063
4043.T,2022-06-27,0.0015409490473681925
4568.T,2022-06-27,0.009474537554126632
5333.T,2022-06-27,0.013665401124690444
6702.T,2022-06-27,-0.01900088739843879
7261.T,2022-06-27,-0.0009694099144208698
7735.T,2022-06-27,-0.012720583866084396
7752.T,2022-06-27,0.0019008799420835183
8306.T,2022-06-27,-0.015145019339824836
8725.T,2022-06-27,0.014258270867728413
9432.T,2022-06-27,-0.006576751572352026
1332.T,2022-06-28,0.014755760244554075
2002.T,2022-06-28,0.012349572542927276
3289.T,2022-06-28,0.02436798231730443
4021.T,2022-06-28,0.0028471958487773707
5020.T,2022-06-28,0.018064542411094058
5711.T,2022-06-28,0.006197058555054498
6113.T,2022-06-28,-0.005592954508556788
6305.T,2022-06-28,0.03035146804520045
6471.T,2022-06-28,-0.018661446818082857
6473.T,2022-06-28,0.0055523619124341825
6504.T,2022-06-28,-0.0015886671351462139
6758.T,2022-06-28,-0.005737430318107625
6971.T,2022-06-28,-0.01112473595537529
7202.T,2022-06-28,-0.0034951221827441044
8308.T,2022-06-28,0.011903179809379823
9532.T,2022-06-28,0.017884042410786716
9735.T,2022-06-28,0.011430782983113919
1721.T,2022-06-29,0.01095764167120149
1801.T,2022-06-29,0.02765676764072911
1803.T,2022-06-29,0.02511011712579718
1808.T,2022-06-29,0.011166453029407088
1812.T,2022-06-29,0.030313606823183493
1925.T,2022-06-29,0.0143291175681345
1963.T,2022-06-29,-0.04239781007446298
2269.T,2022-06-29,0.006604896643034957
2413.T,2022-06-29,0.02994420145888512
3861.T,2022-06-29,0.00010085898217632519
4208.T,2022-06-29,-0.003422716484774514
4502.T,2022-06-29,0.011163273563469226
4661.T,2022-06-29,0.02511050331385304
5706.T,2022-06-29,-0.006460600873492428
5803.T,2022-06-29,-0.010300569979925941
6146.T,2022-06-29,-0.02233394383403138
6273.T,2022-06-29,-0.021597856957908324
6302.T,2022-06-29,-0.0073267288932656206
6367.T,2022-06-29,0.012705288264316047
6479.T,2022-06-29,-0.011266808761846134
6503.T,2022-06-29,-0.0015401181688003591
6674.T,2022-06-29,0.00863713376131877
6724.T,2022-06-29,-0.03662673824282251
6952.T,2022-06-29,0.008631442681062165
6981.T,2022-06-29,-0.03923731612272134
7011.T,2022-06-29,-0.03010335551467725
7269.T,2022-06-29,0.01768664818888506
7731.T,2022-06-29,-0.03164289115118487
7911.T,2022-06-29,-0.0138908109567996
7912.T,2022-06-29,-0.004325908115637495
8252.T,2022-06-29,0.011876415792084826
8331.T,2022-06-29,0.014782807737194367
8354.T,2022-06-29,0.010532749569392454
8601.T,2022-06-29,-0.010139184323087368
8801.T,2022-06-29,-0.010345471065197651
8802.T,2022-06-29,-0.01385885714995227
9005.T,2022-06-29,0.01746837292269734
9007.T,2022-06-29,0.0292281945075167
9008.T,2022-06-29,0.050714628094744134
9009.T,2022-06-29,0.03146886516180676
9501.T,2022-06-29,0.03234796044332157
9502.T,2022-06-29,0.0023013340380320948
9503.T,2022-06-29,0.0018947910924539402
9531.T,2022-06-29,0.019752702555854512
9766.T,2022-06-29,-0.021202332623311608
4063.T,2022-06-30,0.02486895698270273
4901.T,2022-06-30,0.04546543348499852
5233.T,2022-06-30,0.003020134849685937
6954.T,2022-06-30,-0.010718935646610583
6976.T,2022-06-30,-0.05353892978716865
7201.T,2022-06-30,-0.0377804729874043
7974.T,2022-06-30,-0.014271152028197943
8830.T,2022-06-30,-0.023289371898579367
4385.T,2022-09-28,-0.021854457818220978
6920.T,2022-09-29,-0.046400494224592824
7453.T,2022-11-24,-0.00016100103101002357
9983.T,2022-11-25,-0.005381245509754638
3697.T,2022-11-29,0.020941599954949743
4751.T,2022-12-09,0.014949739587286643
4151.T,2023-03-09,0.002434975688980494
7272.T,2023-03-23,0.0017370777296920187
2914.T,2023-03-24,0.00046925268761357445
4452.T,2023-03-24,0.007592860781349511
4911.T,2023-03-24,-0.004740046121436951
6326.T,2023-03-24,-0.015256047338297243
3659.T,2023-03-27,0.007007105357968814
4704.T,2023-03-28,-0.003946012182721108
5108.T,2023-03-28,0.008341990080513388
1605.T,2023-03-29,0.013560738152650725
2502.T,2023-03-29,0.012898916895985494
3405.T,2023-03-29,0.013887217485332587
3436.T,2023-03-29,-0.005467736200578771
8804.T,2023-03-29,0.028217583049333802
2503.T,2023-03-30,-0.009529173470355149
4004.T,2023-03-30,0.015874823685750758
4324.T,2023-03-30,0.020656502433371946
4519.T,2023-03-30,-0.004561696300823384
4755.T,2023-03-30,-0.008321972336062303
5101.T,2023-03-30,0.020568030135213498
5201.T,2023-03-30,0.00603928841220905
5301.T,2023-03-30,0.01597649232492894
6302.T,2023-03-30,0.004299590247469972
6361.T,2023-03-30,0.006041827872620835
7751.T,2023-03-30,0.014862681415541914
2501.T,2023-03-31,-0.002794621758116473
4578.T,2023-03-31,-0.007741209830564949
